0,0.0495667489875479,0.0686281278526305,0.154535587290511,0,0.043858452261981,0,0,0,0,0.0995434681326788,0,0.127483044974404,0.160717000910153,0.0266597709370799,0.0227283421448082,0
0.0495667489875479,0,0.0858853769289951,0.00487087403721892,0.00189052187212847,0,0,0,0,0.0490160845488339,0.0182806404322066,0,0.0648145193678646,0.118778335900692,0.0734250921738483,0.0836141919038031,0.172542549698351
0.0686281278526305,0.0858853769289951,0,0.358687728710734,0,0,0.036128079225009,0,0.0892003398509335,0.0666339309677625,0.0996350963859264,0,0.09398732139132,0.138653454666133,0,0,0.0140942298837128
0.154535587290511,0.00487087403721892,0.358687728710734,0,0.0576859533264636,0.090047730661879,0,0,0.0218048961216974,0.0135755532255258,0.00279006168361551,0,0,0.0407995874183391,0.0200192344579256,0,0
0,0.00189052187212847,0,0.0576859533264636,0,0.21396979224318,0.13256038296566,0.0845650356531716,0.0931442050562035,0,0.329301456213325,0.0609285556583125,0.0663516910032302,0,0,0,0.000746993460734356
0.043858452261981,0,0,0.090047730661879,0.21396979224318,0,0.127221804546207,0.12367608933245,0.0731455333445039,0.0464405818191003,0.0816251169605986,0,0,0.0500200401815481,0,0,0.0669391404473321
0,0,0.036128079225009,0,0.13256038296566,0.127221804546207,0,0.122130500502711,0.167215764251314,0,0.00417476294683653,0,0,0.0328039101255427,0,0,0.0721280213931163
0,0,0,0,0.0845650356531716,0.12367608933245,0.122130500502711,0,0.0829088859588208,0.0610297065786372,0.175967060338079,0.0622127681449262,0,0,0,0.0115382316477372,0.00849942405192988
0,0,0.0892003398509335,0.0218048961216974,0.0931442050562035,0.0731455333445039,0.167215764251314,0.0829088859588208,0,0.11522604747187,0,0,0.0687768709611924,0.0190374925584899,0,0.0697260445009102,0.015617527334739
0,0.0490160845488339,0.0666339309677625,0.0135755532255258,0,0.0464405818191003,0,0.0610297065786372,0.11522604747187,0,0.0047665867144559,-0.0354357985751026,0,0.00396703636610073,0,0,0.0906256217475734
0.0995434681326788,0.0182806404322066,0.0996350963859264,0.00279006168361551,0.329301456213325,0.0816251169605986,0.00417476294683653,0.175967060338079,0,0.0047665867144559,0,0.0272216845523852,0,0,0.0504998596170429,0.0157436952004311,0.0419522286036554
0,0,0,0,0.0609285556583125,0,0,0.0622127681449262,0,-0.0354357985751026,0.0272216845523852,0,0.125694503400083,0.045504901880691,0.057520036375277,0.121392063685145,0
0.127483044974404,0.0648145193678646,0.09398732139132,0,0.0663516910032302,0,0,0,0.0687768709611924,0,0,0.125694503400083,0,0.0824705286820531,0.0705575499350364,0.128139780642488,0.0478003126295551
0.160717000910153,0.118778335900692,0.138653454666133,0.0407995874183391,0,0.0500200401815481,0.0328039101255427,0,0.0190374925584899,0.00396703636610073,0,0.045504901880691,0.0824705286820531,0,0.149766020096531,0.108991541674847,0.00919254633240089
0.0266597709370799,0.0734250921738483,0,0.0200192344579256,0,0,0,0,0,0,0.0504998596170429,0.057520036375277,0.0705575499350364,0.149766020096531,0,0.0629274488503625,0.187389063683359
0.0227283421448082,0.0836141919038031,0,0,0,0,0,0.0115382316477372,0.0697260445009102,0,0.0157436952004311,0.121392063685145,0.128139780642488,0.108991541674847,0.0629274488503625,0,0.439830253408211
0,0.172542549698351,0.0140942298837128,0,0.000746993460734356,0.0669391404473321,0.0721280213931163,0.00849942405192988,0.015617527334739,0.0906256217475734,0.0419522286036554,0,0.0478003126295551,0.00919254633240089,0.187389063683359,0.439830253408211,0
